"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32"
"5350590.00",5.80,2200.00,1576.00,653000.00,1192.00,2195.00,840.00,550.00,160.00,45.00,510.00,85.00,2.30,4180.00,77000.00,825.00,3365.00,340.00,2460.00,1565.00,1915.00,1240.00,675.00,530.00,55.00,0.00,75.00,0.00,56.60,12.40,2705.00,2675.00
"5350591.01",7.00,1855.00,1912.00,760000.00,1980.00,1855.00,1240.00,215.00,310.00,15.00,70.00,5.00,3.00,4350.00,123000.00,755.00,3600.00,265.00,2750.00,1465.00,2190.00,1430.00,755.00,555.00,60.00,0.00,120.00,20.00,67.10,9.20,3215.00,3195.00
"5350591.02",7.00,1840.00,1900.00,728000.00,1720.00,1845.00,1135.00,290.00,375.00,10.00,30.00,0.00,2.90,4240.00,108000.00,740.00,3490.00,315.00,2565.00,1435.00,2100.00,1335.00,765.00,620.00,45.00,0.00,100.00,0.00,65.50,9.80,3075.00,3045.00
"5350592.01",6.00,2795.00,1992.00,744000.00,1324.00,2800.00,1320.00,170.00,270.00,35.00,565.00,420.00,2.40,5590.00,83000.00,1005.00,4590.00,450.00,3200.00,1880.00,2775.00,1785.00,995.00,705.00,110.00,15.00,160.00,10.00,57.10,13.30,3675.00,3590.00
"5350592.02",7.60,2370.00,2024.00,833000.00,1880.00,2370.00,2055.00,35.00,130.00,35.00,55.00,55.00,3.00,5610.00,131000.00,645.00,4965.00,245.00,3770.00,1730.00,3305.00,1945.00,1355.00,1025.00,85.00,20.00,215.00,15.00,66.00,9.50,4090.00,4065.00
"5350593.01",7.80,1160.00,1912.00,1240000.00,1320.00,1170.00,1140.00,0.00,0.00,20.00,5.00,0.00,2.80,2795.00,124000.00,435.00,2310.00,170.00,1515.00,835.00,1530.00,885.00,645.00,450.00,60.00,10.00,105.00,20.00,59.20,9.00,1785.00,1740.00
"5350593.02",7.70,635.00,1650.00,1295000.00,1080.00,660.00,645.00,5.00,0.00,5.00,0.00,0.00,2.70,1580.00,124000.00,145.00,1340.00,50.00,860.00,405.00,950.00,505.00,445.00,305.00,30.00,15.00,75.00,25.00,58.20,13.00,1000.00,965.00
"5350593.03",8.30,615.00,1900.00,1084000.00,,600.00,585.00,0.00,0.00,5.00,0.00,0.00,2.90,1500.00,142000.00,255.00,1285.00,85.00,800.00,420.00,900.00,540.00,360.00,215.00,45.00,25.00,70.00,0.00,53.60,9.30,905.00,890.00
"5350593.04",8.60,720.00,2680.00,1420000.00,,705.00,695.00,0.00,0.00,10.00,0.00,0.00,3.70,2000.00,170000.00,275.00,1830.00,90.00,1310.00,595.00,1245.00,630.00,615.00,410.00,70.00,25.00,95.00,10.00,64.10,10.00,1500.00,1470.00
"5350600.01",9.10,2030.00,2888.00,2026000.00,3960.00,2030.00,2020.00,0.00,5.00,5.00,0.00,0.00,3.10,5105.00,184000.00,565.00,4540.00,40.00,2835.00,935.00,3630.00,750.00,2875.00,1660.00,145.00,90.00,855.00,120.00,52.70,10.60,3010.00,2905.00
"5350600.02",8.10,2090.00,2064.00,1312000.00,1760.00,2095.00,1730.00,65.00,225.00,75.00,0.00,5.00,3.20,5550.00,144000.00,620.00,4910.00,145.00,3325.00,1130.00,3810.00,1270.00,2540.00,1635.00,145.00,40.00,645.00,75.00,53.70,13.90,3450.00,3345.00
"5350601.00",9.60,1305.00,4300.00,3025000.00,4500.00,1295.00,1240.00,0.00,5.00,15.00,30.00,0.00,3.20,3405.00,214000.00,395.00,3085.00,20.00,2130.00,645.00,2460.00,410.00,2050.00,1200.00,120.00,110.00,560.00,55.00,55.80,8.50,2125.00,2065.00
"5350602.00",8.20,1745.00,3192.00,2684000.00,2140.00,1750.00,1280.00,5.00,0.00,10.00,80.00,375.00,2.60,3880.00,170000.00,340.00,3465.00,40.00,2060.00,720.00,2760.00,535.00,2225.00,1265.00,175.00,80.00,615.00,80.00,53.40,9.60,2245.00,2160.00
"5350603.00",4.40,2920.00,2012.00,1036000.00,1474.00,2880.00,550.00,35.00,45.00,95.00,480.00,1680.00,2.00,4990.00,69500.00,755.00,4305.00,265.00,3030.00,1305.00,3075.00,1150.00,1920.00,1210.00,120.00,50.00,470.00,65.00,56.10,11.50,3210.00,3135.00
"5350604.00",5.80,1125.00,2710.00,2390000.00,1800.00,1190.00,330.00,20.00,110.00,0.00,215.00,495.00,1.90,2055.00,93000.00,160.00,1805.00,50.00,935.00,455.00,1370.00,455.00,915.00,560.00,75.00,30.00,230.00,20.00,46.80,10.70,1030.00,990.00
"5350605.00",7.10,1100.00,2765.00,2196000.00,2410.00,1075.00,455.00,0.00,250.00,10.00,185.00,140.00,2.40,2305.00,137000.00,200.00,2125.00,60.00,1225.00,530.00,1620.00,530.00,1085.00,685.00,85.00,25.00,240.00,45.00,50.10,10.80,1300.00,1260.00
"5350606.00",6.40,2165.00,2130.00,1362000.00,1480.00,2160.00,1275.00,35.00,145.00,145.00,300.00,260.00,2.50,4570.00,85000.00,875.00,3780.00,250.00,2665.00,1190.00,2635.00,1165.00,1470.00,990.00,80.00,40.00,310.00,45.00,51.00,14.90,2785.00,2685.00
"5350607.00",7.90,1075.00,2296.00,1564000.00,2640.00,1050.00,995.00,5.00,0.00,50.00,5.00,0.00,2.90,2535.00,125000.00,430.00,2130.00,140.00,1515.00,655.00,1555.00,645.00,905.00,620.00,55.00,10.00,205.00,10.00,52.10,12.70,1525.00,1485.00
"5350608.00",7.50,825.00,2510.00,1575000.00,2080.00,850.00,685.00,0.00,115.00,45.00,0.00,0.00,3.20,2220.00,116000.00,425.00,1755.00,100.00,1285.00,515.00,1280.00,570.00,705.00,430.00,45.00,25.00,190.00,15.00,57.30,12.60,1425.00,1390.00
"5350609.00",8.30,965.00,2985.00,2128000.00,2720.00,960.00,885.00,0.00,60.00,20.00,0.00,0.00,3.10,2435.00,166000.00,280.00,2075.00,20.00,1320.00,475.00,1610.00,360.00,1250.00,800.00,95.00,55.00,270.00,35.00,52.90,11.10,1400.00,1360.00
"5350610.03",5.30,2495.00,2094.00,1237000.00,1964.00,2470.00,430.00,60.00,270.00,30.00,295.00,1385.00,1.80,4160.00,83000.00,490.00,3725.00,150.00,1805.00,1180.00,2595.00,1115.00,1485.00,930.00,135.00,45.00,330.00,45.00,41.40,13.40,2015.00,1975.00
"5350610.04",6.30,1380.00,1816.00,1146000.00,1450.00,1400.00,580.00,15.00,285.00,10.00,10.00,500.00,2.20,2710.00,95000.00,345.00,2310.00,45.00,1225.00,625.00,1700.00,620.00,1090.00,740.00,55.00,40.00,225.00,30.00,44.10,9.70,1295.00,1265.00
"5350610.05",8.20,1485.00,2246.00,1328000.00,2900.00,1500.00,1450.00,0.00,35.00,15.00,0.00,0.00,3.10,3690.00,159000.00,440.00,3285.00,55.00,2370.00,630.00,2690.00,805.00,1885.00,1235.00,105.00,50.00,460.00,40.00,60.80,9.20,2495.00,2420.00
"5350610.06",7.70,1525.00,2528.00,1444000.00,2960.00,1510.00,1035.00,20.00,245.00,15.00,0.00,200.00,2.80,3600.00,155000.00,320.00,3250.00,40.00,2230.00,640.00,2625.00,675.00,1950.00,1155.00,155.00,95.00,465.00,90.00,58.20,11.70,2345.00,2265.00
"5350611.00",7.90,1670.00,2190.00,1328000.00,2520.00,1685.00,1635.00,0.00,0.00,55.00,0.00,0.00,3.00,4115.00,137000.00,470.00,3570.00,115.00,2370.00,1090.00,2505.00,1035.00,1465.00,985.00,115.00,30.00,295.00,35.00,54.50,12.70,2520.00,2465.00
"5350612.01",,,,,,15.00,15.00,0.00,0.00,0.00,0.00,0.00,3.00,45.00,,,,,,,,,,,,,,,,,,
"5350612.03",8.10,2000.00,2146.00,1348000.00,1960.00,2000.00,1225.00,10.00,505.00,10.00,110.00,135.00,3.10,5090.00,132000.00,610.00,4480.00,90.00,3045.00,1040.00,3485.00,915.00,2570.00,1525.00,180.00,80.00,685.00,100.00,56.90,10.80,3240.00,3105.00
"5350612.05",7.70,2025.00,2106.00,1338000.00,1260.00,2030.00,1070.00,5.00,575.00,0.00,0.00,375.00,2.80,4705.00,127000.00,505.00,4200.00,130.00,2720.00,1045.00,3185.00,1010.00,2175.00,1350.00,160.00,20.00,570.00,80.00,51.70,10.80,2725.00,2660.00
"5350612.08",7.50,1675.00,1972.00,1216000.00,2020.00,1675.00,1035.00,10.00,560.00,55.00,15.00,0.00,3.20,4385.00,134000.00,535.00,3850.00,130.00,2605.00,1025.00,2860.00,950.00,1910.00,1180.00,95.00,70.00,515.00,50.00,57.10,12.90,2875.00,2745.00
"5350612.10",5.80,20.00,,,,20.00,20.00,0.00,0.00,0.00,0.00,0.00,2.60,40.00,,0.00,50.00,0.00,35.00,15.00,35.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,83.30,0.00,55.00,55.00
"5350612.11",8.20,1745.00,2320.00,1360000.00,2800.00,1745.00,1325.00,85.00,310.00,15.00,0.00,0.00,3.30,4670.00,170000.00,465.00,4200.00,70.00,3045.00,850.00,3370.00,975.00,2395.00,1495.00,140.00,40.00,650.00,75.00,61.00,12.20,3240.00,3150.00
"5350612.12",8.20,2030.00,2066.00,1206000.00,2160.00,2025.00,1420.00,355.00,220.00,25.00,10.00,0.00,3.20,5465.00,159000.00,495.00,4970.00,85.00,3510.00,1260.00,3740.00,1275.00,2465.00,1695.00,125.00,30.00,540.00,70.00,62.40,10.60,3815.00,3670.00
"5350612.13",7.60,1395.00,2012.00,1192000.00,2040.00,1405.00,850.00,0.00,60.00,5.00,350.00,140.00,2.70,3160.00,121000.00,340.00,2760.00,30.00,1715.00,595.00,2190.00,610.00,1590.00,995.00,115.00,40.00,370.00,60.00,47.70,12.70,1690.00,1625.00
"5350612.14",7.40,1460.00,2116.00,1123000.00,2080.00,1450.00,820.00,70.00,220.00,5.00,330.00,0.00,3.00,3585.00,129000.00,365.00,3275.00,100.00,2330.00,795.00,2500.00,670.00,1830.00,1050.00,90.00,25.00,600.00,65.00,60.80,11.20,2495.00,2415.00
"5350612.15",6.80,2665.00,2530.00,1348000.00,2360.00,2645.00,1130.00,0.00,1140.00,0.00,225.00,150.00,3.00,6205.00,142000.00,555.00,5750.00,65.00,4315.00,1165.00,4610.00,1145.00,3465.00,2170.00,250.00,140.00,800.00,110.00,62.70,12.90,4535.00,4415.00
"5350612.18",7.30,1375.00,2180.00,1166000.00,2700.00,1330.00,925.00,110.00,290.00,0.00,0.00,0.00,3.20,3415.00,154000.00,380.00,3060.00,50.00,2365.00,760.00,2325.00,685.00,1640.00,1045.00,75.00,25.00,450.00,40.00,65.00,10.80,2515.00,2420.00
"5350612.19",7.00,1355.00,2088.00,1102000.00,2000.00,1290.00,740.00,85.00,460.00,0.00,0.00,0.00,3.10,3240.00,147000.00,355.00,2970.00,75.00,2195.00,630.00,2370.00,700.00,1670.00,1065.00,105.00,40.00,410.00,50.00,61.90,10.60,2305.00,2240.00
"5350612.20",7.50,1315.00,2200.00,1226000.00,2680.00,1310.00,975.00,120.00,215.00,0.00,0.00,0.00,3.30,3540.00,162000.00,475.00,3085.00,55.00,2315.00,685.00,2425.00,750.00,1680.00,990.00,135.00,20.00,460.00,70.00,60.90,13.60,2510.00,2405.00
"5350612.21",7.40,2000.00,2450.00,1205000.00,2620.00,2000.00,1030.00,205.00,765.00,0.00,5.00,0.00,3.50,5360.00,158000.00,540.00,4820.00,55.00,3645.00,1075.00,3755.00,1100.00,2655.00,1550.00,195.00,85.00,750.00,75.00,65.60,12.00,3995.00,3885.00
"5350612.22",6.90,2435.00,2656.00,1207000.00,2620.00,2440.00,1405.00,10.00,735.00,0.00,285.00,0.00,3.40,6150.00,147000.00,670.00,5475.00,65.00,4340.00,1140.00,4360.00,1025.00,3335.00,2040.00,180.00,65.00,940.00,105.00,65.20,11.30,4520.00,4380.00
"5350612.23",6.90,1495.00,2220.00,1204000.00,3020.00,1500.00,1035.00,70.00,365.00,0.00,0.00,20.00,3.20,3855.00,145000.00,495.00,3340.00,100.00,2425.00,845.00,2530.00,790.00,1735.00,1020.00,125.00,30.00,515.00,50.00,61.70,12.50,2715.00,2620.00
"5350612.25",8.30,1600.00,2336.00,1476000.00,2760.00,1600.00,1330.00,70.00,175.00,25.00,0.00,0.00,3.30,4460.00,164000.00,450.00,3985.00,45.00,2765.00,850.00,3160.00,855.00,2305.00,1395.00,195.00,65.00,560.00,85.00,55.50,11.30,2775.00,2690.00
"5350612.26",4.40,2750.00,1896.00,741000.00,2312.00,2755.00,190.00,325.00,480.00,0.00,1080.00,680.00,2.20,5000.00,93000.00,465.00,4470.00,135.00,3555.00,885.00,3630.00,1120.00,2510.00,1530.00,120.00,60.00,735.00,60.00,65.50,9.80,3590.00,3505.00
"5350612.27",7.50,1830.00,2120.00,1236000.00,1950.00,1825.00,970.00,100.00,530.00,20.00,205.00,0.00,2.90,4410.00,131000.00,520.00,3955.00,70.00,2825.00,860.00,3120.00,950.00,2175.00,1445.00,115.00,50.00,500.00,60.00,58.30,11.20,2940.00,2840.00
"5350612.28",8.90,1105.00,2920.00,1804000.00,4200.00,1115.00,945.00,0.00,165.00,5.00,0.00,0.00,3.50,3210.00,202000.00,355.00,2865.00,30.00,2045.00,640.00,2230.00,380.00,1855.00,1090.00,125.00,90.00,475.00,65.00,60.80,11.20,2200.00,2125.00
"5350612.29",6.70,1320.00,2665.00,1396000.00,2820.00,1320.00,600.00,105.00,260.00,5.00,0.00,350.00,3.10,3270.00,127000.00,295.00,2975.00,20.00,2045.00,660.00,2325.00,530.00,1790.00,1005.00,100.00,100.00,510.00,70.00,54.20,12.60,2025.00,1940.00
"5350613.01",7.30,1490.00,1852.00,1054000.00,1760.00,1515.00,975.00,230.00,275.00,25.00,5.00,0.00,2.80,3535.00,115000.00,440.00,2905.00,125.00,2015.00,895.00,2040.00,920.00,1125.00,690.00,85.00,15.00,285.00,45.00,55.70,12.70,2130.00,2075.00
"5350613.03",6.50,1555.00,2044.00,1090000.00,1760.00,1530.00,635.00,155.00,295.00,15.00,45.00,385.00,2.70,3500.00,93000.00,495.00,3195.00,170.00,2160.00,1010.00,2220.00,895.00,1325.00,855.00,85.00,40.00,295.00,60.00,53.00,17.60,2385.00,2260.00
"5350613.04",5.30,2110.00,1720.00,834000.00,1696.00,2115.00,395.00,55.00,150.00,120.00,10.00,1385.00,2.30,4300.00,72000.00,510.00,3770.00,165.00,2190.00,1255.00,2560.00,1090.00,1475.00,950.00,130.00,40.00,315.00,40.00,50.70,12.70,2485.00,2400.00
"5350614.01",7.70,1095.00,1960.00,1084000.00,2600.00,1085.00,760.00,95.00,210.00,0.00,25.00,0.00,2.90,2630.00,135000.00,275.00,2375.00,60.00,1590.00,625.00,1780.00,620.00,1160.00,775.00,80.00,20.00,280.00,10.00,59.20,10.80,1760.00,1730.00
"5350614.02",7.60,1405.00,1912.00,1006000.00,2280.00,1405.00,985.00,40.00,210.00,15.00,160.00,0.00,2.80,3235.00,123000.00,300.00,2960.00,75.00,1995.00,910.00,2060.00,835.00,1230.00,795.00,90.00,25.00,280.00,35.00,59.20,11.10,2170.00,2095.00
"5350615.00",6.30,6405.00,3092.00,1360000.00,2928.00,6525.00,3765.00,740.00,1490.00,10.00,220.00,300.00,3.30,15845.00,131000.00,1345.00,14390.00,260.00,11565.00,2655.00,11795.00,2465.00,9330.00,5570.00,430.00,340.00,2680.00,320.00,63.90,11.30,11325.00,10905.00
"5350620.05",8.10,1275.00,2264.00,1142000.00,2500.00,1300.00,1250.00,30.00,10.00,5.00,0.00,0.00,3.70,3775.00,166000.00,500.00,3185.00,115.00,2375.00,805.00,2390.00,805.00,1585.00,985.00,145.00,60.00,365.00,35.00,63.20,10.20,2595.00,2505.00
"5350620.06",5.90,2420.00,2224.00,850000.00,2260.00,2415.00,605.00,560.00,980.00,5.00,0.00,265.00,3.20,5795.00,118000.00,685.00,5105.00,245.00,4045.00,1300.00,3835.00,1390.00,2450.00,1575.00,160.00,55.00,610.00,50.00,64.10,12.80,4260.00,4130.00
"5350620.07",7.90,1420.00,2508.00,1082000.00,2800.00,1395.00,1160.00,170.00,60.00,10.00,0.00,0.00,3.90,4015.00,157000.00,540.00,3560.00,150.00,2765.00,880.00,2695.00,1020.00,1675.00,1130.00,130.00,35.00,370.00,20.00,66.40,12.40,3110.00,3040.00
"5350620.09",6.10,1840.00,2284.00,896000.00,2200.00,1825.00,855.00,260.00,565.00,5.00,135.00,0.00,3.40,4605.00,127000.00,625.00,4095.00,185.00,3310.00,970.00,3150.00,1190.00,1955.00,1300.00,90.00,30.00,495.00,40.00,65.00,13.40,3545.00,3385.00
"5350620.13",8.20,810.00,2044.00,1968000.00,1680.00,820.00,775.00,10.00,30.00,5.00,5.00,0.00,2.90,2055.00,118000.00,340.00,1670.00,95.00,1085.00,610.00,1090.00,475.00,615.00,445.00,50.00,45.00,80.00,0.00,58.70,5.60,1245.00,1225.00
"5350620.14",6.40,1740.00,2084.00,921000.00,2080.00,1715.00,865.00,385.00,200.00,0.00,260.00,0.00,3.40,4550.00,130000.00,650.00,4060.00,175.00,3105.00,1045.00,3060.00,1170.00,1880.00,1355.00,70.00,25.00,415.00,20.00,66.00,9.90,3440.00,3355.00
"5350620.15",4.90,1510.00,2056.00,752000.00,1920.00,1535.00,285.00,130.00,460.00,10.00,645.00,0.00,2.70,3240.00,103000.00,395.00,2690.00,135.00,2195.00,660.00,2050.00,820.00,1230.00,765.00,70.00,45.00,345.00,15.00,65.80,10.20,2265.00,2220.00
"5350620.16",6.50,915.00,2396.00,950000.00,2480.00,935.00,400.00,40.00,490.00,0.00,0.00,0.00,3.50,2350.00,131000.00,195.00,2090.00,70.00,1700.00,520.00,1580.00,510.00,1070.00,685.00,40.00,60.00,255.00,25.00,66.70,13.80,1770.00,1715.00
"5350620.17",6.40,1475.00,2254.00,933000.00,2180.00,1465.00,630.00,305.00,310.00,0.00,0.00,220.00,3.50,3870.00,134000.00,475.00,3335.00,120.00,2550.00,970.00,2395.00,940.00,1455.00,1040.00,25.00,40.00,310.00,40.00,63.50,12.00,2755.00,2680.00
"5350620.18",6.50,1335.00,2300.00,966000.00,2400.00,1320.00,490.00,255.00,430.00,0.00,0.00,145.00,3.50,3415.00,127000.00,405.00,2920.00,130.00,2240.00,770.00,2165.00,785.00,1380.00,915.00,90.00,20.00,315.00,40.00,63.00,12.00,2370.00,2285.00
"5350620.19",8.00,810.00,2650.00,1272000.00,3000.00,800.00,770.00,0.00,25.00,0.00,5.00,0.00,4.00,2315.00,168000.00,240.00,2100.00,55.00,1615.00,560.00,1545.00,490.00,1060.00,630.00,90.00,30.00,295.00,10.00,64.30,10.10,1680.00,1635.00
"5350620.20",7.70,1095.00,2730.00,1158000.00,2700.00,1105.00,875.00,145.00,85.00,0.00,0.00,0.00,4.10,3315.00,156000.00,365.00,2940.00,95.00,2255.00,790.00,2180.00,625.00,1550.00,1025.00,90.00,50.00,365.00,15.00,60.00,13.10,2285.00,2200.00
"5350620.21",5.80,1520.00,2448.00,868000.00,2310.00,1525.00,265.00,155.00,1015.00,0.00,90.00,5.00,3.40,3680.00,123000.00,375.00,3270.00,105.00,2755.00,695.00,2595.00,735.00,1870.00,1235.00,105.00,60.00,410.00,45.00,68.60,11.20,2820.00,2730.00
"5350620.22",7.10,1330.00,2508.00,1044000.00,2320.00,1310.00,915.00,75.00,315.00,0.00,5.00,0.00,3.70,3450.00,145000.00,385.00,3200.00,90.00,2560.00,790.00,2430.00,820.00,1610.00,1035.00,145.00,50.00,375.00,0.00,64.90,11.10,2615.00,2555.00
"5350620.23",6.60,1165.00,2680.00,978000.00,2460.00,1200.00,745.00,245.00,210.00,0.00,0.00,0.00,3.80,3200.00,130000.00,380.00,2785.00,140.00,2240.00,830.00,2000.00,540.00,1455.00,880.00,65.00,55.00,420.00,30.00,63.40,11.90,2275.00,2185.00
"5350620.24",7.00,1890.00,2448.00,1006000.00,2440.00,1865.00,1090.00,250.00,510.00,20.00,0.00,0.00,3.80,5085.00,142000.00,650.00,4555.00,145.00,3655.00,1095.00,3490.00,1035.00,2455.00,1670.00,170.00,20.00,540.00,55.00,65.40,10.30,3785.00,3695.00
"5350620.25",6.40,1665.00,2592.00,1037000.00,2680.00,1655.00,850.00,285.00,470.00,5.00,20.00,25.00,3.60,4180.00,131000.00,460.00,3755.00,110.00,3165.00,765.00,3000.00,820.00,2175.00,1410.00,105.00,75.00,560.00,35.00,64.70,12.80,3120.00,3010.00
"5350620.26",6.10,1030.00,2408.00,984000.00,2280.00,1040.00,490.00,0.00,445.00,5.00,95.00,0.00,3.40,2555.00,120000.00,295.00,2295.00,125.00,1810.00,575.00,1740.00,595.00,1145.00,705.00,45.00,40.00,320.00,35.00,63.10,11.90,1855.00,1785.00
"5350620.27",6.10,1290.00,2388.00,940000.00,2320.00,1305.00,580.00,130.00,450.00,0.00,95.00,55.00,3.40,3060.00,120000.00,300.00,2725.00,105.00,2270.00,615.00,2160.00,690.00,1465.00,985.00,65.00,60.00,320.00,30.00,67.20,9.80,2255.00,2190.00
"5350620.28",5.50,1225.00,2690.00,1008000.00,2410.00,1230.00,715.00,5.00,290.00,0.00,15.00,205.00,3.30,2955.00,114000.00,255.00,2735.00,70.00,2230.00,590.00,2150.00,555.00,1590.00,1030.00,90.00,40.00,405.00,35.00,65.50,10.90,2195.00,2125.00
"5350620.29",6.50,1985.00,2896.00,1120000.00,2650.00,1995.00,1460.00,10.00,510.00,5.00,5.00,0.00,3.80,5310.00,131000.00,575.00,4550.00,240.00,3765.00,940.00,3640.00,1120.00,2520.00,1445.00,175.00,65.00,790.00,45.00,63.80,11.10,3685.00,3575.00
"5350621.00",7.30,2165.00,1670.00,904000.00,1430.00,2165.00,1280.00,230.00,395.00,25.00,130.00,95.00,2.70,4785.00,116000.00,630.00,4155.00,180.00,2700.00,1405.00,2840.00,1475.00,1365.00,975.00,55.00,25.00,290.00,20.00,55.70,11.90,3030.00,2945.00
"5350622.00",6.90,2265.00,1792.00,896000.00,1535.00,2270.00,1350.00,55.00,550.00,60.00,80.00,170.00,2.70,5020.00,108000.00,735.00,4280.00,255.00,2945.00,1515.00,2820.00,1500.00,1320.00,1010.00,80.00,15.00,190.00,20.00,60.30,9.30,3340.00,3280.00
"5350623.00",5.40,1690.00,1608.00,864000.00,1316.00,1700.00,630.00,20.00,15.00,70.00,180.00,790.00,2.10,3080.00,74000.00,545.00,2540.00,170.00,1585.00,955.00,1630.00,950.00,680.00,430.00,50.00,25.00,170.00,0.00,50.70,12.60,1785.00,1725.00
"5350624.00",6.90,1985.00,1652.00,860000.00,1248.00,1965.00,1310.00,0.00,305.00,25.00,110.00,215.00,2.70,4355.00,108000.00,650.00,3660.00,290.00,2550.00,1335.00,2385.00,1330.00,1055.00,790.00,50.00,0.00,195.00,20.00,59.90,11.70,2920.00,2855.00
"5350625.00",7.10,155.00,2040.00,1580000.00,1320.00,160.00,130.00,5.00,0.00,5.00,20.00,0.00,2.70,365.00,105000.00,95.00,315.00,35.00,225.00,120.00,205.00,130.00,70.00,40.00,0.00,0.00,20.00,0.00,60.50,9.30,270.00,270.00
"5350626.00",8.60,2030.00,2366.00,1586000.00,1360.00,2015.00,1950.00,5.00,5.00,30.00,15.00,0.00,2.90,5090.00,143000.00,760.00,4380.00,250.00,2815.00,1420.00,3045.00,1425.00,1620.00,1030.00,125.00,70.00,360.00,35.00,58.80,11.30,3405.00,3330.00
"5350630.00",7.90,1045.00,1872.00,1356000.00,1760.00,1055.00,1020.00,5.00,0.00,5.00,15.00,0.00,3.10,2820.00,124000.00,475.00,2350.00,230.00,1525.00,835.00,1545.00,850.00,695.00,490.00,40.00,15.00,135.00,20.00,59.10,10.90,1875.00,1820.00
"5350631.02",8.00,1705.00,2340.00,1091000.00,2500.00,1715.00,1435.00,60.00,205.00,10.00,0.00,0.00,3.50,4635.00,162000.00,595.00,3965.00,205.00,3120.00,1220.00,2795.00,1345.00,1440.00,1080.00,90.00,15.00,240.00,20.00,69.30,8.60,3450.00,3385.00
"5350631.03",8.60,1410.00,2348.00,1183000.00,2000.00,1390.00,1330.00,55.00,0.00,5.00,0.00,0.00,3.60,3955.00,194000.00,545.00,3505.00,125.00,2660.00,1060.00,2470.00,1170.00,1300.00,970.00,100.00,15.00,205.00,0.00,68.90,11.10,3145.00,3035.00
"5350631.04",8.10,1710.00,2126.00,1074000.00,2300.00,1725.00,1375.00,155.00,180.00,10.00,0.00,0.00,3.30,4420.00,164000.00,570.00,3840.00,150.00,2785.00,1155.00,2725.00,1335.00,1390.00,1020.00,110.00,30.00,230.00,0.00,66.90,7.70,3195.00,3160.00
"5350632.00",7.00,1720.00,1620.00,825000.00,1430.00,1720.00,1185.00,90.00,35.00,70.00,255.00,80.00,2.60,3755.00,112000.00,560.00,3040.00,170.00,1985.00,1160.00,1940.00,1060.00,875.00,665.00,75.00,0.00,110.00,20.00,57.60,11.50,2345.00,2295.00
"5350633.00",6.20,1510.00,1924.00,762000.00,1450.00,1495.00,410.00,105.00,660.00,25.00,80.00,220.00,2.40,2940.00,100000.00,395.00,2700.00,175.00,2000.00,980.00,1755.00,960.00,795.00,560.00,55.00,10.00,155.00,20.00,64.80,10.90,2245.00,2210.00
"5350634.01",7.80,1430.00,2080.00,1048000.00,1400.00,1445.00,1100.00,5.00,280.00,35.00,25.00,0.00,3.00,3595.00,149000.00,460.00,3010.00,100.00,2250.00,935.00,2090.00,945.00,1155.00,840.00,80.00,10.00,210.00,10.00,65.40,7.70,2460.00,2395.00
"5350634.02",7.30,1385.00,1656.00,800000.00,1370.00,1375.00,1090.00,45.00,70.00,100.00,70.00,0.00,2.60,3065.00,111000.00,480.00,2715.00,180.00,1850.00,980.00,1765.00,1005.00,760.00,575.00,45.00,0.00,125.00,10.00,60.70,10.60,2165.00,2130.00
"5350635.00",6.40,2450.00,1908.00,928000.00,1416.00,2450.00,1270.00,145.00,140.00,85.00,375.00,435.00,2.40,5065.00,101000.00,825.00,4245.00,265.00,2820.00,1550.00,2790.00,1500.00,1290.00,965.00,50.00,15.00,240.00,20.00,59.50,9.60,3335.00,3285.00
"5350636.00",7.30,1115.00,1828.00,860000.00,1410.00,1115.00,795.00,5.00,140.00,85.00,85.00,0.00,2.80,2540.00,124000.00,340.00,2175.00,140.00,1620.00,630.00,1580.00,875.00,700.00,530.00,30.00,0.00,125.00,10.00,64.20,10.30,1800.00,1745.00
"5350637.00",8.00,2505.00,2068.00,1360000.00,1600.00,2505.00,2185.00,20.00,0.00,40.00,260.00,0.00,2.90,6245.00,129000.00,970.00,5305.00,330.00,3625.00,1785.00,3590.00,1855.00,1730.00,1265.00,90.00,80.00,260.00,40.00,59.10,11.00,4165.00,4030.00
"5350638.00",6.70,2335.00,1636.00,757000.00,1268.00,2320.00,1475.00,170.00,200.00,35.00,280.00,150.00,2.60,4970.00,99000.00,970.00,3995.00,370.00,2855.00,1635.00,2460.00,1715.00,745.00,570.00,30.00,0.00,120.00,25.00,61.00,9.70,3350.00,3280.00
"5350639.00",7.30,1505.00,1846.00,821000.00,1290.00,1520.00,1275.00,35.00,85.00,40.00,80.00,0.00,2.90,3600.00,120000.00,660.00,2950.00,255.00,2200.00,1125.00,1855.00,1140.00,715.00,555.00,65.00,10.00,70.00,15.00,66.90,8.20,2635.00,2580.00
"5350800.01",5.30,1840.00,1910.00,729000.00,1820.00,1810.00,405.00,50.00,490.00,55.00,20.00,795.00,2.10,3340.00,90000.00,375.00,3075.00,135.00,2270.00,975.00,2140.00,1040.00,1095.00,795.00,95.00,15.00,165.00,25.00,59.40,14.00,2385.00,2320.00
